CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,LifetimeValue,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash On Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payment Interface,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Cluster
54322,0,1,1,16,3,4,4,8,0,19,3,3,3,145,57,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54323,0,2,1,28,3,4,1,3,0,12,1,2,3,152,48,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54324,0,31,1,31,3,2,1,5,1,17,2,2,4,219,1054,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54325,0,1,1,10,4,5,3,3,1,16,1,2,2,151,32,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54326,0,24,1,18,3,4,4,5,0,16,1,5,5,324,1920,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
54327,0,15,1,21,3,4,3,6,0,13,2,2,9,150,390,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54328,0,4,3,12,3,4,1,4,0,13,2,8,4,219,416,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54329,0,12,3,7,3,5,1,6,0,23,1,2,4,212,552,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
54330,0,6,1,13,3,4,3,5,0,21,1,2,5,155,252,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54331,0,1,1,24,3,4,4,2,1,17,1,2,2,156,34,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54332,1,1,3,7,4,6,5,2,0,22,2,2,1,148,44,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54333,0,10,1,10,2,4,4,6,0,13,3,8,3,146,1040,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
54334,0,4,1,16,4,4,5,3,0,12,6,7,11,156,336,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54335,0,19,3,11,2,4,5,6,1,12,1,2,4,175,456,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54336,0,30,1,15,4,4,5,6,1,19,3,3,3,168,1710,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
54337,0,7,1,9,3,4,1,2,0,15,2,2,3,150,210,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54338,1,1,1,9,3,5,1,3,0,23,2,2,1,136,46,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54339,0,20,3,7,4,4,5,3,0,26,9,16,4,230,8320,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2
54340,0,12,1,16,4,4,1,3,0,13,2,3,2,148,468,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54341,0,5,1,19,4,4,1,10,1,24,2,2,3,164,240,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54342,0,8,1,34,4,4,4,4,0,16,1,2,3,148,256,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54343,1,5,3,27,4,4,4,3,1,23,1,2,3,156,230,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
54344,0,24,1,7,3,5,3,4,0,16,2,2,3,162,768,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54345,0,27,1,20,3,2,5,3,0,12,2,2,4,170,648,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54346,0,7,1,21,4,4,4,3,0,14,2,2,7,153,196,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54347,0,14,1,11,3,4,3,3,0,15,2,10,10,315,2199,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
54348,0,29,1,21,4,2,4,10,0,15,3,3,16,312,1366,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
54349,0,8,1,9,3,5,3,3,0,18,1,2,4,220,288,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54350,0,25,1,10,4,4,4,5,0,19,1,2,1,262,950,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
54351,0,26,1,7,4,5,3,2,0,15,8,12,10,325,4680,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2
54352,0,1,1,16,5,4,4,3,0,17,1,2,4,148,34,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54353,1,1,1,30,3,5,3,5,1,14,2,2,2,184,28,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54354,0,17,1,14,3,2,1,6,0,15,2,3,3,146,765,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54355,0,19,1,9,4,5,1,11,0,15,2,12,9,293,3581,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2
54356,0,11,1,28,4,2,5,3,1,13,2,2,8,161,286,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54357,0,9,1,9,3,4,4,7,0,12,1,2,3,169,216,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54358,0,16,1,28,3,4,3,4,0,17,1,2,3,178,544,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54359,0,12,1,9,3,4,3,11,0,15,2,2,1,191,360,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54360,0,12,1,36,3,4,1,5,0,19,1,2,8,188,456,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54361,0,1,1,7,3,5,5,7,0,20,3,3,1,168,60,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54362,0,23,1,25,4,4,1,3,1,16,1,2,8,193,736,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54363,0,8,1,17,3,4,3,3,1,18,3,3,1,163,432,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54364,0,14,1,26,2,4,1,10,1,16,4,4,8,152,896,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54365,1,2,1,36,4,4,5,9,1,20,2,2,1,192,80,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54366,1,1,3,34,3,4,1,3,0,23,1,2,10,201,46,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
54367,0,1,1,12,3,2,4,3,1,17,3,3,3,148,51,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54368,0,10,1,25,4,4,1,3,0,14,1,2,8,147,280,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54369,0,14,1,16,4,5,1,11,0,15,1,2,3,174,420,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54370,0,20,1,7,4,4,5,9,0,17,1,2,4,219,680,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
54371,1,1,3,11,3,6,1,3,0,12,7,10,4,229,120,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
54372,0,4,1,7,3,5,3,3,0,23,5,6,4,210,552,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
54373,0,1,3,27,3,4,3,3,0,15,2,2,4,225,30,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
54374,0,25,1,15,3,5,4,7,0,17,3,3,8,250,1278,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54375,1,1,1,10,3,4,5,7,1,12,1,2,5,152,24,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54376,0,15,3,13,4,4,1,5,1,19,1,2,1,261,570,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
54377,1,1,3,33,3,5,5,7,0,16,2,2,2,192,32,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
54378,1,1,1,7,3,4,3,2,0,15,1,2,6,146,30,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
54379,0,19,3,13,3,5,1,8,0,13,6,13,4,214,3211,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2
54380,0,28,3,10,3,4,5,4,0,15,2,2,6,184,840,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
54381,0,10,1,12,4,4,4,10,0,17,3,4,8,184,680,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
54382,0,7,1,11,3,5,4,8,0,22,1,2,2,151,308,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54383,0,11,1,18,3,4,1,3,1,15,2,3,8,247,496,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1
54384,0,12,3,10,4,4,3,2,0,13,2,6,4,231,936,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54385,0,5,1,7,3,6,3,2,0,13,1,2,5,168,130,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54386,0,31,1,10,4,5,1,5,0,18,1,2,1,147,1116,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54387,0,11,3,11,3,4,1,6,0,18,4,6,9,153,1188,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
54388,0,3,3,7,3,4,1,3,0,15,5,5,2,204,225,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
54389,0,9,3,7,4,4,3,3,0,15,2,2,4,213,270,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
54390,1,1,1,25,3,5,1,3,1,14,1,2,2,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
54391,0,26,1,9,3,5,1,9,0,16,3,3,3,157,1248,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54392,0,16,1,11,3,4,1,3,0,15,1,12,16,317,3015,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2
54393,0,31,2,13,3,4,3,10,0,18,1,3,3,148,1674,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54394,0,24,3,7,4,4,1,5,0,15,2,2,7,320,753,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
54395,1,1,1,21,3,4,1,7,1,14,2,2,5,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54396,0,17,3,23,4,4,1,7,1,23,1,2,10,286,782,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
54397,1,1,1,9,3,4,5,9,0,21,2,2,8,152,42,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
54398,0,26,3,9,4,5,3,3,1,15,2,16,13,316,6534,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2
54399,0,6,3,11,3,4,4,4,0,12,2,2,3,164,144,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
54400,1,1,1,7,4,5,3,2,1,15,1,2,3,162,30,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54401,0,13,1,7,4,4,3,9,0,15,2,2,3,147,390,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54402,0,6,3,33,4,4,1,2,0,19,3,3,3,170,342,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
54403,0,15,1,26,3,4,5,4,0,17,1,2,1,156,510,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54404,0,14,1,31,4,4,1,3,0,18,3,5,8,158,1260,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54405,0,19,1,7,4,2,1,2,0,15,2,2,8,317,596,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
54406,0,5,1,10,4,4,3,11,0,13,1,3,3,262,195,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
54407,0,7,1,12,4,5,1,3,0,14,1,2,3,154,196,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
54408,0,8,1,9,3,5,5,8,0,14,1,6,10,185,672,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54409,0,11,1,7,3,5,5,4,0,15,1,2,3,164,330,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54410,0,19,1,14,4,2,3,6,0,18,2,2,3,189,684,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54411,1,1,1,17,4,4,3,8,0,12,1,2,4,225,24,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
54412,0,13,1,9,4,4,3,2,0,26,7,3,9,234,1016,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
54413,0,3,1,22,3,4,1,3,0,20,2,2,6,148,120,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54414,0,16,1,24,3,2,5,5,1,14,2,2,3,190,448,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
54415,0,3,3,27,3,4,1,4,0,15,2,2,3,194,90,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
54416,0,1,1,7,4,4,3,2,0,13,2,2,3,174,26,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54417,0,16,1,9,3,5,5,2,1,12,8,8,9,151,1536,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54418,0,14,1,9,3,4,3,2,0,15,4,4,10,319,879,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
54419,0,25,1,7,4,4,1,3,0,12,2,2,1,152,600,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54420,1,1,1,36,4,5,4,2,0,12,1,2,5,160,24,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
54421,0,6,1,14,4,2,4,3,0,21,1,2,4,153,252,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54422,0,12,3,9,3,5,1,5,0,19,2,8,6,177,1824,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54423,0,6,1,9,3,5,5,6,0,14,1,2,5,147,168,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
54424,0,20,3,9,4,6,4,5,1,15,7,8,8,294,2513,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
54425,1,1,1,9,4,4,3,4,0,12,1,2,1,160,24,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54426,0,3,3,9,4,5,4,4,0,20,2,2,1,191,120,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54427,0,5,1,30,4,5,1,2,0,22,1,8,9,181,880,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54428,0,1,1,12,3,2,5,3,0,13,2,2,6,165,26,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54429,0,19,1,27,4,4,1,2,1,15,3,3,11,260,857,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
54430,0,10,1,13,3,4,1,2,0,12,2,11,12,157,1320,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54431,0,29,1,7,3,4,5,2,1,15,4,5,14,315,2277,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
54432,1,11,1,36,3,4,4,3,1,13,5,3,10,243,430,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54433,0,2,1,16,4,4,1,3,0,24,2,2,5,146,96,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54434,0,11,3,13,4,4,1,6,0,15,2,2,2,190,330,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54435,0,1,1,10,4,5,3,3,0,18,2,2,1,157,36,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
54436,0,11,1,7,4,4,1,4,1,19,1,2,3,261,418,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
54437,0,9,1,29,4,2,4,9,0,19,6,3,3,245,514,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54438,0,12,3,14,3,2,5,3,1,25,5,8,8,181,2400,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54439,0,1,1,7,3,4,4,3,0,21,2,2,5,189,42,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54440,0,24,1,11,4,4,4,5,0,15,1,2,7,316,753,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
54441,0,27,1,10,3,4,3,5,1,15,2,2,4,301,848,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
54442,0,16,3,7,2,4,3,3,0,26,7,12,7,174,4992,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2
54443,0,3,3,9,3,4,1,3,0,19,1,2,10,171,114,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
54444,0,29,1,27,3,4,1,5,1,20,1,2,9,179,1160,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54445,0,1,1,18,3,4,5,3,1,14,2,4,4,172,56,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54446,0,11,1,7,3,4,1,3,0,13,2,6,8,146,858,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54447,1,8,1,31,3,4,3,5,1,23,1,2,1,157,368,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54448,0,12,1,30,3,4,1,11,0,15,1,2,3,182,360,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54449,1,1,1,23,3,4,4,4,1,14,2,2,3,149,28,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54450,0,2,1,15,4,4,1,3,0,22,2,2,3,158,88,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54451,0,23,1,17,3,4,5,11,1,15,1,2,3,312,722,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
54452,0,10,1,10,2,4,4,6,0,13,3,8,8,170,1040,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
54453,0,5,3,12,3,4,4,3,0,12,1,3,3,153,180,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
54454,1,1,3,11,3,5,1,3,1,13,5,8,5,183,104,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
54455,0,11,1,16,3,4,1,3,1,13,1,2,3,148,286,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54456,0,16,3,33,4,4,4,7,0,15,4,3,9,260,721,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
54457,1,1,1,10,3,4,3,3,0,14,2,2,1,139,28,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1
54458,0,9,3,23,4,4,4,2,0,16,4,7,10,205,1008,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
54459,0,10,1,25,3,2,1,6,0,19,2,2,1,162,380,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54460,0,25,1,9,3,6,4,7,0,19,1,2,3,180,950,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54461,0,15,3,9,3,4,4,3,0,20,1,2,5,285,600,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1
54462,0,1,3,17,4,5,3,3,0,13,1,2,1,137,26,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54463,0,2,1,23,4,2,5,2,0,20,1,2,8,182,80,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
54464,0,5,3,14,4,2,1,6,0,12,4,8,8,194,480,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54465,0,13,1,7,3,2,1,2,0,18,2,4,4,221,936,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1
54466,0,10,1,31,3,4,4,9,0,16,2,2,9,182,320,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54467,0,6,3,14,4,5,3,3,0,15,4,5,9,180,450,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54468,0,12,1,32,3,5,4,5,0,18,1,3,2,246,649,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54469,0,31,1,7,3,6,3,4,1,14,2,2,3,182,868,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54470,0,5,1,12,3,4,1,2,1,13,2,2,4,173,130,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54471,0,5,2,9,4,5,5,5,0,13,1,2,1,189,130,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
54472,0,19,1,14,4,4,5,3,0,19,3,10,12,177,3610,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2
54473,0,5,1,9,3,4,1,2,1,19,3,3,3,152,285,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54474,0,7,1,12,4,4,4,8,0,12,8,3,9,244,252,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54475,0,1,1,17,4,4,5,3,1,15,2,12,11,296,188,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
54476,0,17,1,17,3,4,1,2,0,20,1,2,8,150,680,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54477,0,23,1,7,3,5,3,9,1,13,1,2,8,265,598,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
54478,1,16,1,15,3,5,4,4,0,16,8,8,8,174,2048,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54479,0,1,1,12,3,4,4,3,1,13,1,2,3,150,26,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
54480,0,6,3,15,4,5,4,3,1,12,12,12,10,177,864,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54481,0,1,3,9,4,4,3,3,1,12,1,2,5,170,24,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
54482,0,5,3,14,4,4,1,6,0,13,1,2,8,200,130,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
54483,0,6,1,9,4,2,1,9,0,17,1,2,8,176,204,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54484,1,1,1,9,3,6,1,7,1,14,2,3,3,160,42,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54485,0,4,1,35,4,4,1,3,0,14,2,2,10,183,112,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54486,0,5,1,14,3,5,3,3,0,25,8,9,4,214,1125,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54487,0,13,1,14,3,5,1,3,0,15,7,14,4,318,2858,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2
54488,1,3,3,10,3,4,3,6,1,19,2,2,1,177,114,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54489,0,7,3,17,3,5,1,5,0,15,2,2,2,172,210,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
54490,0,21,1,12,3,4,3,6,0,15,2,2,2,308,659,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
54491,0,17,1,17,3,5,3,3,0,12,2,2,1,178,408,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
54492,0,1,3,7,4,4,4,2,1,14,1,2,5,188,28,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
54493,0,28,1,27,3,4,3,5,0,13,1,2,4,174,728,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
54494,0,17,1,14,3,4,5,10,0,17,2,2,4,225,578,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
54495,0,19,1,15,4,4,1,11,0,15,9,10,9,162,2850,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2
54496,0,14,3,7,3,6,1,4,1,23,2,2,3,200,644,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54497,1,1,1,15,4,6,5,3,1,12,1,2,8,146,24,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
54498,0,3,1,16,2,5,1,2,0,18,2,3,3,165,162,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
54499,0,4,3,12,2,5,3,3,0,14,2,2,3,186,112,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
54500,0,1,3,15,3,4,4,3,0,19,1,2,8,187,38,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
54501,0,11,1,12,4,4,1,9,0,17,2,2,5,188,374,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54502,0,12,1,22,4,5,1,2,1,15,3,3,10,240,541,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
54503,0,5,1,14,3,4,1,3,1,15,5,5,11,196,375,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
54504,0,3,3,17,3,5,4,3,1,15,2,2,8,208,90,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
54505,0,9,1,12,4,4,4,2,0,14,2,2,14,206,252,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
54506,0,1,1,33,3,4,1,3,0,13,1,2,3,154,26,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
54507,0,15,1,13,4,5,4,8,1,16,2,2,3,185,480,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
54508,0,21,3,11,4,4,3,5,0,20,1,2,1,155,840,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
54509,0,16,1,30,3,4,1,4,0,15,1,2,1,285,480,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
54510,0,3,3,9,4,4,3,3,0,15,2,2,3,171,90,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54511,0,16,2,9,3,4,3,2,1,12,2,2,1,152,384,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
54512,0,6,1,9,4,4,4,3,0,14,1,2,8,149,168,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
54513,0,22,3,36,4,4,3,5,0,22,1,3,1,250,1455,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
54514,0,11,1,13,3,2,5,6,1,14,7,7,8,185,1078,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
54515,0,4,3,32,3,4,3,9,1,13,3,3,3,172,156,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
54516,0,1,3,7,3,4,3,3,0,18,1,8,8,178,144,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
54517,0,16,1,9,4,5,1,5,0,24,2,2,1,193,768,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
